partner_name,subgroup,mean_pre,sem_pre,mean_post,sem_post,abs_change,pct_change,se_diff,broad_group
New Zealand,Ga/Ge Compounds,25.419921647885534,14.019039531334482,56.439647577092515,0.2396475770925108,31.01972592920698,122.02919567923706,14.021087701827032,Gallium/Germanium
New Zealand,Wrought Ga/Ge,27.537025,1.7370249999999992,21.53385,2.2661499999999997,-6.003174999999999,-21.800376039169077,2.8552918717926183,Gallium/Germanium
Philippines,Ga/Ge Compounds,15.778271858685832,7.709299351356829,0.694096983304965,0.38843660594647456,-15.084174875380867,-95.60093152455813,7.719078927285952,Gallium/Germanium
Poland,Ga/Ge Compounds,7.926311794238577,2.6771047627326565,11.772691337853354,2.422888809277493,3.846379543614777,48.52672520920268,3.6107173930907384,Gallium/Germanium
Russia,Ga/Ge Compounds,29.319604625747868,3.460458138908984,24.12313780396094,6.131831415229703,-5.196466821786927,-17.723522837765344,7.0408896480444385,Gallium/Germanium
Russia,Unwrought Ga/Ge,73.7613141025641,1.1843541729887823,83.2725,3.705662165299657,9.511185897435894,12.89454507848209,3.8903247795536666,Gallium/Germanium
Russia,Wrought Ga/Ge,732.4428761127239,167.41963562411985,488.54972858756236,240.89752112082977,-243.8931475251615,-33.298589621018586,293.36146658120197,Gallium/Germanium
Singapore,Ga/Ge Compounds,5.895707139836212,4.431353051786886,4.12949741412996,2.2116952462907618,-1.7662097257062515,-29.957555282423993,4.952624125859553,Gallium/Germanium
Singapore,Unwrought Ga/Ge,231.36,15.760000000000012,280.4132110899039,14.111629171016316,49.05321108990387,21.202114060297315,21.154566359542308,Gallium/Germanium
Singapore,Wrought Ga/Ge,430.1588445000009,401.62672345162474,23.92564622032563,2.3557044219268906,-406.23319827967526,-94.43795088111328,401.63363197547505,Gallium/Germanium
South Africa,Ga/Ge Compounds,8.8165,7.8165,4.642538958160156,1.6159386007920429,-4.173961041839844,-47.342608085292845,7.981787382004719,Gallium/Germanium
South Korea,Ga/Ge Compounds,15.563652693927205,0.5352296062155196,13.520292984863397,0.2922891292258818,-2.0433597090638074,-13.129049775449614,0.609839049613293,Gallium/Germanium
South Korea,Unwrought Ga/Ge,201.73435208857245,9.041113813710739,205.6959841744555,6.32197821148592,3.9616320858830534,1.9637865563638262,11.03218688651411,Gallium/Germanium
South Korea,Wrought Ga/Ge,417.99514199448384,81.16664190786676,50.14072942955339,15.34658216300364,-367.85441256493044,-88.0044707720036,82.60472954187124,Gallium/Germanium
Spain,Ga/Ge Compounds,4.640365332036541,0.25101639833991474,4.466337521797984,0.3263912183117742,-0.17402781023855685,-3.7503040770753366,0.4117529108902413,Gallium/Germanium
Taiwan,Ga/Ge Compounds,17.286971255836928,3.8555767705772,15.871407896066756,3.450102538769682,-1.4155633597701716,-8.188614065591207,5.173845741983376,Gallium/Germanium
Taiwan,Unwrought Ga/Ge,213.08469696969695,2.2818413264953636,84.345625,55.25388696145239,-128.73907196969697,-60.41685480023238,55.30098393508257,Gallium/Germanium
Taiwan,Wrought Ga/Ge,359.3019387064165,139.00183402293553,91.99615561915932,25.11240382775833,-267.30578308725717,-74.39586439461746,141.25205374700974,Gallium/Germanium
Thailand,Ga/Ge Compounds,17.691598947439815,3.445044198907056,26.423890367673053,2.3036051228588774,8.732291420233238,49.358407039273885,4.1442642404273435,Gallium/Germanium
Thailand,Unwrought Ga/Ge,180.26481555334,63.47518444666002,112.501,0.0009999999999941167,-67.76381555333998,-37.59126002782768,63.475184454537114,Gallium/Germanium
Turkey,Ga/Ge Compounds,10.506179160465173,4.98301297928583,14.451021707067468,3.6519218429042466,3.9448425466022954,37.547832436046455,6.177940716647594,Gallium/Germanium
UAE,Ga/Ge Compounds,3.6652468169363814,1.7249852034221922,8.97093167240726,3.5184513675727125,5.305684855470879,144.7565503898498,3.9185550880394415,Gallium/Germanium
UAE,Wrought Ga/Ge,55.027956109861655,17.986755896809854,71.87916666666666,16.12083333333333,16.851210556805007,30.622999195467255,24.15377103171542,Gallium/Germanium
USA,Ga/Ge Compounds,11.423247598926055,2.057791885672345,8.971956771013113,0.6405521812938937,-2.451290827912942,-21.45879100216122,2.1551831805438977,Gallium/Germanium
USA,Unwrought Ga/Ge,117.846282769617,23.81269717691442,112.1692778083023,27.766489477383743,-5.677004961314708,-4.817296590010344,36.57898966260673,Gallium/Germanium
USA,Wrought Ga/Ge,114.12397728542346,29.804650165685995,292.6892850878785,113.7469005452581,178.56530780245504,156.4660749211922,117.58688088027407,Gallium/Germanium
United Kingdom,Ga/Ge Compounds,7.393999350445026,1.1410338035477512,7.0757727013117675,1.4768808789329042,-0.3182266491332584,-4.303850109401282,1.8663159623697902,Gallium/Germanium
United Kingdom,Unwrought Ga/Ge,58.732020448649386,8.170764692010195,63.38143485813998,6.703411351818915,4.649414409490596,7.916319537407494,10.568685793602492,Gallium/Germanium
United Kingdom,Wrought Ga/Ge,45.49369301089312,16.00755143561894,91.60062146973019,14.894892465185215,46.10692845883707,101.34795706252537,21.86548706325604,Gallium/Germanium
Vietnam,Ga/Ge Compounds,4.978302676703286,1.7023608707570848,3.615166849936203,0.8364638101529527,-1.3631358267670826,-27.381537750729407,1.8967615137334515,Gallium/Germanium
